Facility_Name,Facility_Type,Latitude,Longitude,Data_Sources,Confidence_Score,OSM_ID,Category,Dist_Zipline_km
Unnamed Pharmacy,Pharmacy,5.607243,-0.249139,"OSM,HDX,healthsites",0.61,6462221587,Other,69.3705802003165
Unnamed Pharmacy,Pharmacy,5.750034,-0.1827257,"OSM,HDX,healthsites",0.61,6465302585,Other,57.93824678116946
Unnamed Pharmacy,Pharmacy,6.0975596,-0.2561659,"OSM,HDX,healthsites",0.61,6481547066,Other,24.033335559517454
Unnamed Pharmacy,Pharmacy,5.6045211,-0.2448186,"OSM,HDX,healthsites",0.61,6489258742,Other,69.80773084489044
Unnamed Pharmacy,Pharmacy,6.7724299,-1.6459341,"OSM,HDX,healthsites",0.61,6533649583,Other,42.44386575963592
Unnamed Pharmacy,Pharmacy,7.8337554,-1.7955021,"OSM,HDX,healthsites",0.61,6535939308,Other,97.34150456241134
Unnamed Pharmacy,Pharmacy,8.6646154,-1.5197944,"OSM,HDX,healthsites",0.61,6535940042,Other,178.68566310255235
Unnamed Pharmacy,Pharmacy,8.0533061,-1.7270297,"OSM,HDX,healthsites",0.61,6535944367,Other,116.71468820612996
Unnamed Pharmacy,Pharmacy,10.9043434,-1.091216,"OSM,HDX,healthsites",0.61,6542893585,Other,69.22241873629002
Unnamed Pharmacy,Pharmacy,9.500901,-0.0239287,"OSM,HDX,healthsites",0.61,6548963821,Other,126.75467302240797
Unnamed Pharmacy,Pharmacy,9.037465,-0.0120927,"OSM,HDX,healthsites",0.61,6548964684,Other,137.07144161995447
Unnamed Pharmacy,Pharmacy,8.5873985,0.2390698,"OSM,HDX,healthsites",0.61,6548972961,Other,91.58959198184589
Unnamed Pharmacy,Pharmacy,9.21908,0.0218496,"OSM,HDX,healthsites",0.61,6548982136,Other,154.15216897174264
Unnamed Pharmacy,Pharmacy,8.8582192,0.05635,"OSM,HDX,healthsites",0.61,6548990403,Other,117.49166655710323
Unnamed Pharmacy,Pharmacy,8.8558351,0.0578184,"OSM,HDX,healthsites",0.61,6548996226,Other,117.23911146805182
Unnamed Pharmacy,Pharmacy,8.7950798,0.0600275,"OSM,HDX,healthsites",0.61,6548997724,Other,110.55248633850913
Unnamed Pharmacy,Pharmacy,9.2826508,0.0185152,"OSM,HDX,healthsites",0.61,6548999012,Other,148.29146896078586
Unnamed Pharmacy,Pharmacy,8.2603024,0.5222614,"OSM,HDX,healthsites",0.61,6548999493,Other,78.02603088803838
Unnamed Pharmacy,Pharmacy,5.7148515,-0.0144732,"OSM,HDX,healthsites",0.61,6553270613,Other,72.07992180651718
Unnamed Pharmacy,Pharmacy,6.8446732,0.4353927,"OSM,HDX,healthsites",0.61,6553277206,Other,49.61823127649327
Unnamed Pharmacy,Pharmacy,5.7194571,-0.0132306,"OSM,HDX,healthsites",0.61,6553299077,Other,71.79118218572951
Unnamed Pharmacy,Pharmacy,5.6889911,-0.0132154,"OSM,HDX,healthsites",0.61,6553299805,Other,74.33504738365987
Unnamed Pharmacy,Pharmacy,6.3663386,0.1838588,"OSM,HDX,healthsites",0.61,6553303372,Other,13.714676933706594
Unnamed Pharmacy,Pharmacy,5.1050349,-1.2758382,"OSM,HDX,healthsites",0.61,6554654892,Other,152.25418964879998
Unnamed Pharmacy,Pharmacy,5.7059529,-0.1493247,"OSM,HDX,healthsites",0.61,6575313088,Other,64.01692008432933
Unnamed Pharmacy,Pharmacy,5.7135972,-0.1508882,"OSM,HDX,healthsites",0.61,6575313093,Other,63.20316196465087
Unnamed Pharmacy,Pharmacy,5.6401013,-0.0923327,"OSM,HDX,healthsites",0.61,6604418259,Other,73.52630610833322
Unnamed Pharmacy,Pharmacy,6.8052517,-2.5162067,"OSM,HDX,healthsites",0.61,6609789080,Other,69.01363058224364
Unnamed Pharmacy,Pharmacy,9.4391843,-0.8806631,"OSM,HDX,healthsites",0.61,6628636253,Other,100.76684122193447
Unnamed Pharmacy,Pharmacy,9.4341994,-0.8688936,"OSM,HDX,healthsites",0.61,6628636261,Other,101.21661321867091
Unnamed Pharmacy,Pharmacy,9.3758348,-0.8787825,"OSM,HDX,healthsites",0.61,6643992567,Other,107.73445564021621
Unnamed Pharmacy,Pharmacy,9.4040771,-0.9008554,"OSM,HDX,healthsites",0.61,6644165397,Other,104.83903420094289
Unnamed Pharmacy,Pharmacy,9.381112,-0.8486031,"OSM,HDX,healthsites",0.61,6657361491,Other,106.94834978081653
Unnamed Pharmacy,Pharmacy,9.3571382,-0.8520256,"OSM,HDX,healthsites",0.61,6657361501,Other,109.61476656178006
Unnamed Pharmacy,Pharmacy,9.3387742,-0.8190727,"OSM,HDX,healthsites",0.61,6657361519,Other,111.52966897867103
Unnamed Pharmacy,Pharmacy,9.4262996,-0.8340562,"OSM,HDX,healthsites",0.61,6657421184,Other,101.89107400487188
Unnamed Pharmacy,Pharmacy,9.4342524,-0.7720172,"OSM,HDX,healthsites",0.61,6657453008,Other,101.01536315656597
Unnamed Pharmacy,Pharmacy,9.4699444,-0.8192707,"OSM,HDX,healthsites",0.61,6657453027,Other,97.02406445252188
Unnamed Pharmacy,Pharmacy,9.4641496,-0.8264251,"OSM,HDX,healthsites",0.61,6657453030,Other,97.68193873757863
Unnamed Pharmacy,Pharmacy,9.4625373,-0.8290497,"OSM,HDX,healthsites",0.61,6657453031,Other,97.8680253283347
Unnamed Pharmacy,Pharmacy,6.8019152,-2.5134033,"OSM,HDX,healthsites",0.61,6721877883,Other,68.62998394214011
Unnamed Pharmacy,Pharmacy,5.6030406,-0.0925735,"OSM,HDX,healthsites",0.61,6743975908,Other,77.01226455115841
Unnamed Pharmacy,Pharmacy,6.8032819,-2.5146278,"OSM,HDX,healthsites",0.61,6745955523,Other,68.78739164694024
Unnamed Pharmacy,Pharmacy,6.8037647,-2.5148652,"OSM,HDX,healthsites",0.61,6745979727,Other,68.841997832762
Unnamed Pharmacy,Pharmacy,5.6229952,-0.0862296,"OSM,HDX,healthsites",0.61,6772277885,Other,75.4887014088057
Unnamed Pharmacy,Pharmacy,6.8047438,-2.5158703,"OSM,HDX,healthsites",0.61,6788165080,Other,68.95565233334051
Unnamed Pharmacy,Pharmacy,7.3376557,-2.320804,"OSM,HDX,healthsites",0.61,6814403385,Other,107.94474743333645
Unnamed Pharmacy,Pharmacy,5.6201169,-0.1078615,"OSM,HDX,healthsites",0.62,6859260076,Other,74.52681968764469
Unnamed Pharmacy,Pharmacy,9.4610914,-0.8680281,"OSM,HDX,healthsites",0.61,6876160102,Other,98.24304351831432
Unnamed Pharmacy,Pharmacy,8.144827,-0.1540547,"OSM,HDX,healthsites",0.61,6908414026,Other,41.40068603386918
Unnamed Pharmacy,Pharmacy,6.6900562,-1.6073444,"OSM,HDX,healthsites",0.61,6938858994,Other,47.17627841832973
Unnamed Pharmacy,Pharmacy,5.5874926,-0.1065635,"OSM,HDX,healthsites",0.61,6960499228,Other,77.73671818240295
Unnamed Pharmacy,Pharmacy,10.776952,-0.8682704,"OSM,HDX,healthsites",0.61,6989603203,Other,48.08309604526497
Unnamed Pharmacy,Pharmacy,9.4142493,-0.8631999,"OSM,HDX,healthsites",0.61,7047185822,Other,103.37633033198864
Unnamed Pharmacy,Pharmacy,9.4043446,-0.9106317,"OSM,HDX,healthsites",0.61,7047185833,Other,104.92426386610765
Unnamed Pharmacy,Pharmacy,9.4290365,-0.9156432,"OSM,HDX,healthsites",0.61,7047185856,Other,102.27546932459852
Unnamed Pharmacy,Pharmacy,9.4132945,-0.8469236,"OSM,HDX,healthsites",0.61,7047185870,Other,103.38412070675676
Unnamed Pharmacy,Pharmacy,5.7530506,0.0457586,"OSM,HDX,healthsites",0.61,7095363870,Other,73.75237558577612
Unnamed Pharmacy,Pharmacy,5.7570049,0.0491561,"OSM,HDX,healthsites",0.61,7095401440,Other,73.73746812767597
Unnamed Pharmacy,Pharmacy,9.7446283,-0.8237217,"OSM,HDX,healthsites",0.61,7115087242,Other,66.66404392865725
Unnamed Pharmacy,Pharmacy,9.8625151,-0.870556,"OSM,HDX,healthsites",0.61,7115122023,Other,54.08978136035665
Unnamed Pharmacy,Pharmacy,9.4030849,-0.8410064,"OSM,HDX,healthsites",0.61,7118950570,Other,104.48459645631682
Unnamed Pharmacy,Pharmacy,9.4626361,-0.8461139,"OSM,HDX,healthsites",0.61,7119881704,Other,97.92855711779899
Unnamed Pharmacy,Pharmacy,10.3975025,-0.7858905,"OSM,HDX,healthsites",0.61,7119947983,Other,5.9096029930119105
Unnamed Pharmacy,Pharmacy,10.4730388,-0.7936904,"OSM,HDX,healthsites",0.61,7119985893,Other,13.98253847356988
Unnamed Pharmacy,Pharmacy,10.527837,-0.3701711,"OSM,HDX,healthsites",0.61,7133434576,Other,51.489077325696044
Unnamed Pharmacy,Pharmacy,5.6283169,-0.2510541,"OSM,HDX,healthsites",0.61,7142877776,Other,67.09369389158229
Unnamed Pharmacy,Pharmacy,10.7174307,-0.8662153,"OSM,HDX,healthsites",0.61,7190871602,Other,41.54490347855364
Unnamed Pharmacy,Pharmacy,10.726383,-0.8657816,"OSM,HDX,healthsites",0.61,7190878321,Other,42.51419170489757
Unnamed Pharmacy,Pharmacy,5.58673,-0.2515522,"OSM,HDX,healthsites",0.61,7209372663,Other,71.4464672430089
Unnamed Pharmacy,Pharmacy,5.631006,-0.0900403,"OSM,HDX,healthsites",0.61,7238982607,Other,74.51351795960403
Unnamed Pharmacy,Pharmacy,5.591326,-0.1804885,"OSM,HDX,healthsites",0.62,7273923606,Other,73.73438324075944
Unnamed Pharmacy,Pharmacy,5.6039146,-1.5470374,"OSM,HDX,healthsites",0.61,7293130070,Other,121.91486968599546
Unnamed Pharmacy,Pharmacy,5.6643066,-0.204411,"OSM,HDX,healthsites",0.61,7306802598,Other,65.28124522144716
Unnamed Pharmacy,Pharmacy,5.6862912,-0.1693591,"OSM,HDX,healthsites",0.61,7471988345,Other,64.81433403303184
Unnamed Pharmacy,Pharmacy,5.6512174,-0.2372205,"OSM,HDX,healthsites",0.61,7472405929,Other,65.22871372439414
Unnamed Pharmacy,Pharmacy,5.0626406,-2.7766584,"OSM,HDX,healthsites",0.61,7600226974,Other,127.94600533328051
Unnamed Pharmacy,Pharmacy,5.0629333,-2.7771963,"OSM,HDX,healthsites",0.61,7600226975,Other,127.9297806085147
Unnamed Pharmacy,Pharmacy,5.5356032,-0.2284627,"OSM,HDX,healthsites",0.62,7629520511,Other,77.61201720317625
Unnamed Pharmacy,Pharmacy,5.5314928,-0.3245533,"OSM,HDX,healthsites",0.61,7775299415,Other,75.43856220074125
Unnamed Pharmacy,Pharmacy,5.6572599,-0.3030799,"OSM,HDX,healthsites",0.61,7799269525,Other,62.36515003388921
Unnamed Pharmacy,Pharmacy,5.7176285,0.126152,"OSM,HDX,healthsites",0.61,7810461597,Other,83.02680607498178
Unnamed Pharmacy,Pharmacy,5.5882313,-0.2076246,"OSM,HDX,healthsites",0.61,7814711688,Other,72.90650343635387
Unnamed Pharmacy,Pharmacy,5.6252278,-0.1348684,"OSM,HDX,healthsites",0.61,7858372628,Other,72.57133027630594
Unnamed Pharmacy,Pharmacy,5.6866721,-0.1760895,"OSM,HDX,healthsites",0.61,7869268402,Other,64.42792014214703
Unnamed Pharmacy,Pharmacy,5.6373201,-0.2139386,"OSM,HDX,healthsites",0.61,7883354585,Other,67.60597478866718
Unnamed Pharmacy,Pharmacy,5.6433513,-0.2232717,"OSM,HDX,healthsites",0.61,7933810163,Other,66.59967386066496
Unnamed Pharmacy,Pharmacy,5.1460047,-1.2811691,"OSM,HDX,healthsites",0.61,8023237414,Other,149.03118041294687
Unnamed Pharmacy,Pharmacy,5.8218406,-2.8237813,"OSM,HDX,healthsites",0.61,8074392117,Other,54.74760113747706
Unnamed Pharmacy,Pharmacy,5.8299998,-2.8209091,"OSM,HDX,healthsites",0.61,8172266644,Other,53.87421601231167
Unnamed Pharmacy,Pharmacy,6.5465359,0.6953913,"OSM,HDX,healthsites",0.61,8201473920,Other,59.28875279620298
Unnamed Pharmacy,Pharmacy,5.7719154,-2.7441694,"OSM,HDX,healthsites",0.61,8246313534,Other,53.69514134269132
Unnamed Pharmacy,Pharmacy,5.6100278,-2.7341031,"OSM,HDX,healthsites",0.61,8246649241,Other,69.02735613677473
Unnamed Pharmacy,Pharmacy,6.5270831,0.2242927,"OSM,HDX,healthsites",0.61,8541483917,Other,8.057242212037085
Unnamed Pharmacy,Pharmacy,5.861134,0.7619456,"OSM,HDX,healthsites",0.61,8544159978,Other,95.99509412424136
Unnamed Pharmacy,Pharmacy,5.5952672,-0.1998648,"OSM,HDX,healthsites",0.61,8567046217,Other,72.50070837945499
Unnamed Pharmacy,Pharmacy,5.6732006,-0.1094704,"OSM,HDX,healthsites",0.61,8572015717,Other,69.41807337893617
Unnamed Pharmacy,Pharmacy,5.5903667,-0.1360283,"OSM,HDX,healthsites",0.61,8572308017,Other,75.92806530491957
Unnamed Pharmacy,Pharmacy,5.5389859,-0.248778,"OSM,HDX,healthsites",0.61,8572607019,Other,76.58421263210664
Unnamed Pharmacy,Pharmacy,5.1440254,-1.2831078,"OSM,HDX,healthsites",0.61,8851393817,Other,149.33618922555365
Unnamed Pharmacy,Pharmacy,10.7871975,-0.8144192,"OSM,HDX,healthsites",0.61,8900383609,Other,48.705627174017756
Unnamed Pharmacy,Pharmacy,10.7841309,-0.8014749,"OSM,HDX,healthsites",0.61,8900383610,Other,48.35226592341087
Unnamed Pharmacy,Pharmacy,5.6775386,-0.0153169,"OSM,HDX,healthsites",0.61,8909723941,Other,75.1597475549623
Unnamed Pharmacy,Pharmacy,6.6582845,-1.5374715,"OSM,HDX,healthsites",0.61,8919586054,Other,46.9267464880436
Unnamed Pharmacy,Pharmacy,5.4943964,-0.6895469,"OSM,HDX,healthsites",0.61,8929201613,Other,82.83463590160491
Unnamed Pharmacy,Pharmacy,10.0652295,-2.4997954,"OSM,HDX,healthsites",0.61,8957052844,Other,188.4568957097675
Unnamed Pharmacy,Pharmacy,10.0338061,-2.4739808,"OSM,HDX,healthsites",0.61,8957055995,Other,186.29166374046912
Unnamed Pharmacy,Pharmacy,5.5678337,-2.0117938,"OSM,HDX,healthsites",0.61,9127625140,Other,85.7498798856557
Unnamed Pharmacy,Pharmacy,5.7874001,-0.1628449,"OSM,HDX,healthsites",0.61,9132743819,Other,55.618492095277006
Unnamed Pharmacy,Pharmacy,5.7912037,-0.157524,"OSM,HDX,healthsites",0.61,9132743822,Other,55.60809345955882
Unnamed Pharmacy,Pharmacy,5.7904749,-0.158601,"OSM,HDX,healthsites",0.61,9132744117,Other,55.60571279238562
Unnamed Pharmacy,Pharmacy,5.6763539,-0.1723844,"OSM,HDX,healthsites",0.61,9139758117,Other,65.6293475813831
Unnamed Pharmacy,Pharmacy,5.2976961,-1.9996254,"OSM,HDX,healthsites",0.61,9147127398,Other,111.56837089104071
Unnamed Pharmacy,Pharmacy,5.6253869,-0.0732856,"OSM,HDX,healthsites",0.61,9341180517,Other,76.03296679505523
Unnamed Pharmacy,Pharmacy,5.6172532,-0.124579,"OSM,HDX,healthsites",0.61,9458241717,Other,73.89100420182409
Unnamed Pharmacy,Pharmacy,5.6207789,-0.0708943,"OSM,HDX,healthsites",0.61,9461570717,Other,76.60475973093729
Unnamed Pharmacy,Pharmacy,5.7688001,-0.1220384,"OSM,HDX,healthsites",0.61,9592741594,Other,59.92076544016451
Unnamed Pharmacy,Pharmacy,5.6093885,-0.2469702,"OSM,HDX,healthsites",0.61,9596455588,Other,69.22155486328526
Unnamed Pharmacy,Pharmacy,5.6458414,-0.1368852,"OSM,HDX,healthsites",0.61,9602407209,Other,70.46458329041378
Unnamed Pharmacy,Pharmacy,4.9291754,-1.7638462,"OSM,HDX,healthsites",0.61,9609526644,Other,159.90546514218622
Unnamed Pharmacy,Pharmacy,4.9957193,-1.6812788,"OSM,HDX,healthsites",0.61,9609555746,Other,158.5203314071426
Unnamed Pharmacy,Pharmacy,7.3301048,-2.3295877,"OSM,HDX,healthsites",0.61,9696568823,Other,108.63712598071629
Unnamed Pharmacy,Pharmacy,6.4531371,-2.3169834,"OSM,HDX,healthsites",0.61,9701869862,Other,35.25089522152044
Unnamed Pharmacy,Pharmacy,6.4492768,-2.315356,"OSM,HDX,healthsites",0.61,9701894972,Other,34.98452814032448
Unnamed Pharmacy,Pharmacy,5.5559561,-0.3045522,"OSM,HDX,healthsites",0.61,9738271925,Other,73.2206448146193
Unnamed Pharmacy,Pharmacy,6.8061066,-1.5431847,"OSM,HDX,healthsites",0.61,9765902744,Other,32.530933961669206
Unnamed Pharmacy,Pharmacy,6.7021772,-1.7481763,"OSM,HDX,healthsites",0.61,9765912575,Other,55.90076401956621
Unnamed Pharmacy,Pharmacy,5.7205171,-0.0583524,"OSM,HDX,healthsites",0.61,9847944517,Other,68.46470113712343
Unnamed Pharmacy,Pharmacy,10.0605771,-2.5306126,"OSM,HDX,healthsites",0.61,9921291278,Other,191.87347007100573
Unnamed Pharmacy,Pharmacy,10.8912898,-1.0878627,"OSM,HDX,healthsites",0.61,9925608517,Other,67.77071356487967
Unnamed Pharmacy,Pharmacy,9.8712835,-2.4618213,"OSM,HDX,healthsites",0.61,9935260932,Other,189.2188049892103
Unnamed Pharmacy,Pharmacy,9.8673366,-2.4621777,"OSM,HDX,healthsites",0.61,9935260933,Other,189.37922031928252
Unnamed Pharmacy,Pharmacy,5.6164405,-0.0959933,"OSM,HDX,healthsites",0.61,9983736618,Other,75.5447157410853
Unnamed Pharmacy,Pharmacy,6.6995414,-1.612981,"OSM,HDX,healthsites",0.61,10023100979,Other,46.61623089159136
Unnamed Pharmacy,Pharmacy,6.7857215,-1.5696456,"OSM,HDX,healthsites",0.61,10023102192,Other,36.02337378922411
Unnamed Pharmacy,Pharmacy,6.6599097,-1.8423071,"OSM,HDX,healthsites",0.61,10023131431,Other,66.73458671980981
Unnamed Pharmacy,Pharmacy,5.7140365,-0.1988275,"OSM,HDX,healthsites",0.61,10246637256,Other,60.584231370012915
Unnamed Pharmacy,Pharmacy,5.7170227,-0.1764734,"OSM,HDX,healthsites",0.61,10246654321,Other,61.45381439655934
Unnamed Pharmacy,Pharmacy,5.6769512,-0.2391575,"OSM,HDX,healthsites",0.61,10249834096,Other,62.4969822803179
Unnamed Pharmacy,Pharmacy,5.6677962,-0.2485273,"OSM,HDX,healthsites",0.61,10249859834,Other,63.07248004790702
Unnamed Pharmacy,Pharmacy,5.672872,-0.2406078,"OSM,HDX,healthsites",0.61,10249864885,Other,62.85855008177521
Unnamed Pharmacy,Pharmacy,5.6510313,-0.1302357,"OSM,HDX,healthsites",0.61,10262239547,Other,70.32686460937882
Unnamed Pharmacy,Pharmacy,5.5341273,-0.4294632,"OSM,HDX,healthsites",0.61,10284232091,Other,73.95793889626
Unnamed Pharmacy,Pharmacy,5.5224359,-0.4779851,"OSM,HDX,healthsites",0.61,10284300124,Other,75.30990289245594
Unnamed Pharmacy,Pharmacy,5.6175359,-0.1149752,"OSM,HDX,healthsites",0.61,10291309109,Other,74.38218475754583
Unnamed Pharmacy,Pharmacy,5.6158538,-0.1083811,"OSM,HDX,healthsites",0.61,10291309110,Other,74.90605259256772
Unnamed Pharmacy,Pharmacy,5.1210512,-1.2715589,"OSM,HDX,healthsites",0.61,10293148793,Other,150.55683103444926
Unnamed Pharmacy,Pharmacy,5.7229155,-0.2039876,"OSM,HDX,healthsites",0.61,10302249981,Other,59.45006094433548
Unnamed Pharmacy,Pharmacy,5.2579046,-1.0218202,"OSM,HDX,healthsites",0.61,10674888237,Other,122.39847386239805
Unnamed Pharmacy,Pharmacy,6.6868009,-1.607033,"OSM,HDX,healthsites",0.61,10695790685,Other,47.46648521803754
Unnamed Pharmacy,Pharmacy,6.7937465,-1.6446384,"OSM,HDX,healthsites",0.61,10726648998,Other,40.64118278143115
Unnamed Pharmacy,Pharmacy,6.7787883,-1.6434644,"OSM,HDX,healthsites",0.61,10726740143,Other,41.74276560947511
Unnamed Pharmacy,Pharmacy,5.5482719,-0.4048959,"OSM,HDX,healthsites",0.61,10775460446,Other,72.51493186778103
Unnamed Pharmacy,Pharmacy,5.7328258,-0.3128047,"OSM,HDX,healthsites",0.61,10900106109,Other,54.01991091619866
Unnamed Pharmacy,Pharmacy,6.6881906,-1.5935086,"OSM,HDX,healthsites",0.61,10908335763,Other,46.57923502969125
Unnamed Pharmacy,Pharmacy,5.6336404,-0.0875989,"OSM,HDX,healthsites",0.61,10967502038,Other,74.41036070769871
Unnamed Pharmacy,Pharmacy,6.6651728,-1.5269789,"OSM,HDX,healthsites",0.61,11009076561,Other,45.80745631565514
Unnamed Pharmacy,Pharmacy,6.6871201,-1.581291,"OSM,HDX,healthsites",0.61,11138464953,Other,46.03222549822884
Unnamed Pharmacy,Pharmacy,6.6726948,-1.5425558,"OSM,HDX,healthsites",0.61,11166422447,Other,45.65290110126547
Unnamed Pharmacy,Pharmacy,6.6710739,-1.5419279,"OSM,HDX,healthsites",0.61,11166443363,Other,45.792505276114106
Unnamed Pharmacy,Pharmacy,6.6674425,-1.5403605,"OSM,HDX,healthsites",0.61,11167452660,Other,46.10004601487768
Unnamed Pharmacy,Pharmacy,5.5947541,-0.4131544,"OSM,HDX,healthsites",0.61,11248441237,Other,67.32982433733342
Unnamed Pharmacy,Pharmacy,5.5880872,-0.4199641,"OSM,HDX,healthsites",0.61,11248457137,Other,68.02963369604085
Unnamed Pharmacy,Pharmacy,5.5535837,-0.4198647,"OSM,HDX,healthsites",0.61,11248457339,Other,71.84234775728608
Unnamed Pharmacy,Pharmacy,5.5815287,-0.2996917,"OSM,HDX,healthsites",0.61,11261336637,Other,70.58264939737279
Unnamed Pharmacy,Pharmacy,6.7055893,-1.6358383,"OSM,HDX,healthsites",0.61,11279850524,Other,47.480670851424165
Unnamed Pharmacy,Pharmacy,6.6380621,-1.6212716,"OSM,HDX,healthsites",0.61,11279854939,Other,52.91582994174401
Unnamed Pharmacy,Pharmacy,6.6580499,-1.6191752,"OSM,HDX,healthsites",0.61,11279872997,Other,50.88538124144967
Unnamed Pharmacy,Pharmacy,6.6998516,-1.6211143,"OSM,HDX,healthsites",0.61,11279878008,Other,47.07855158091336
Unnamed Pharmacy,Pharmacy,6.7006145,-1.7174459,"OSM,HDX,healthsites",0.61,11292789630,Other,53.64369629315719
Unnamed Pharmacy,Pharmacy,5.6233726,-0.234689,"OSM,HDX,healthsites",0.61,11334779831,Other,68.21235271199004
Unnamed Pharmacy,Pharmacy,4.8888154,-1.9650078,"OSM,HDX,healthsites",0.61,11348833136,Other,154.15586581807736
Unnamed Pharmacy,Pharmacy,5.577008,-0.2985254,"OSM,HDX,healthsites",0.61,11373777869,Other,71.09888601681523
Unnamed Pharmacy,Pharmacy,5.5929854,-0.1519941,"OSM,HDX,healthsites",0.61,11398484209,Other,74.88397903633101
Unnamed Pharmacy,Pharmacy,5.6924787,-0.0263216,"OSM,HDX,healthsites",0.61,11767342318,Other,73.10934686789136
Unnamed Pharmacy,Pharmacy,5.5484121,-0.2093946,"OSM,HDX,healthsites",0.61,11768804570,Other,76.96047336948494
Unnamed Pharmacy,Pharmacy,5.6811553,-0.3398973,"OSM,HDX,healthsites",0.61,12283536476,Other,58.86442635969368
Unnamed Pharmacy,Pharmacy,5.6605156,-0.1316733,"OSM,HDX,healthsites",0.61,12455692777,Other,69.33876096698907
Unnamed Pharmacy,Pharmacy,5.6864326,-0.1166848,"OSM,HDX,healthsites",0.61,12459510199,Other,67.75459999675377
Unnamed Pharmacy,Pharmacy,5.8210363,-0.1205815,"OSM,HDX",0.47,12504518040,Other,55.50666451751518
Unnamed Pharmacy,Pharmacy,5.6605647,-0.1316649,"OSM,HDX,healthsites",0.61,12988615279,Other,69.33453230559667
Unnamed Pharmacy,Pharmacy,10.0030408,-2.4374314,"OSM,HDX,healthsites",0.61,13190139383,Other,183.04342986267076
Unnamed Pharmacy,Pharmacy,5.7226573,-0.2231839,"OSM,HDX",0.47,13334593952,Other,58.547918359233385
Unnamed Pharmacy,Pharmacy,9.4108563,-0.8458237,OSM,0.33,154529522,Other,103.6480377120821
Unnamed Pharmacy,Pharmacy,9.3912844,-0.8404426,OSM,0.33,156387748,Other,105.78639425619461
Unnamed Pharmacy,Pharmacy,5.8640981,0.4330329,OSM,0.33,355684266,Other,75.26304843257927
Unnamed Pharmacy,Pharmacy,5.8635207,0.4333225,OSM,0.33,355684267,Other,75.33438801589699
Unnamed Pharmacy,Pharmacy,10.5343726,-0.3740678,OSM,0.33,458208358,Other,51.383060840570586
Unnamed Pharmacy,Pharmacy,10.5240961,-0.3698731,OSM,0.33,461407540,Other,51.36016863870412
Unnamed Pharmacy,Pharmacy,10.5216273,-0.3672441,OSM,0.33,464055939,Other,51.52355671869714
Unnamed Pharmacy,Pharmacy,10.5261017,-0.3689643,OSM,0.33,477045311,Other,51.53689201672907
Unnamed Pharmacy,Pharmacy,6.477494,-0.6567451,OSM,0.33,505642859,Other,38.29042805389844
Unnamed Pharmacy,Pharmacy,6.7033425,-1.6124471,OSM,0.33,614488323,Other,46.23070943065853
Unnamed Pharmacy,Pharmacy,5.5372664,-0.4061284,OSM,0.33,622248176,Other,73.72124899011114
Unnamed Pharmacy,Pharmacy,5.6146008,-0.2460799,OSM,0.33,632309543,Other,68.7071552632637
Unnamed Pharmacy,Pharmacy,5.6751552,-0.0231366,OSM,0.33,662049242,Other,74.81852781938984
Unnamed Pharmacy,Pharmacy,5.5862745,-0.1970648,OSM,0.33,715097996,Other,73.53888191470335
Unnamed Pharmacy,Pharmacy,10.79159,-0.7925439,OSM,0.33,725256380,Other,49.19144888334206
Unnamed Pharmacy,Pharmacy,8.2011846,-0.1320589,OSM,0.33,725851386,Other,46.48714908381835
Unnamed Pharmacy,Pharmacy,8.2019149,-0.1310091,OSM,0.33,725851387,Other,46.53197882593848
Unnamed Pharmacy,Pharmacy,5.561151,-0.1851506,OSM,0.33,879206592,Other,76.60963612354641
